,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
006203.jpg,93.27907,104.18604,170.67442,104.18604,140.90698,151.81395,105.18604,184.55814,164.72093,181.58139
006212.jpg,96.58182,103.56364,161.74545,103.56364,125.67272,147.78181,101.23636,186.18181,159.41818,183.85454
006217.jpg,94.259415,100.41841,169.50627,102.292885,133.62343,145.13808,104.43514,184.50209,159.33054,185.30544
006218.jpg,94.81481,101.1358,162.23868,110.61728,120.09876,151.7037,86.386826,179.09465,144.32921,190.68312
006290.jpg,83.951416,109.86235,155.46559,103.64373,111.93523,155.46559,92.24292,189.66801,151.31984,185.52228
006299.jpg,102.041954,104.83217,186.18182,101.25175,161.11888,142.42657,98.46154,185.3916,187.97203,181.81119
006304.jpg,77.799995,102.399994,152.27272,100.07272,110.38181,151.27272,87.109085,179.2,156.92726,179.2
006308.jpg,74.54945,105.49451,147.6923,101.27473,102.68132,150.5055,77.36264,171.6044,157.53847,168.79121
006327.jpg,82.75862,96.0,163.31035,84.965515,126.89655,129.10345,92.68965,171.03448,168.82759,168.82759
006331.jpg,107.55774,86.80098,187.4398,89.31695,161.65111,132.08846,110.07371,174.23096,180.52087,174.23096
006338.jpg,84.61017,102.9661,158.37288,102.9661,112.81356,146.35593,84.61017,176.72882,149.69492,183.23729
006371.jpg,95.86383,90.9617,167.7617,107.302124,114.92766,148.15318,79.5234,174.29787,144.8851,191.72766
006375.jpg,79.12727,100.84848,145.84242,107.05454,100.84848,150.49696,85.33333,181.52727,138.08484,187.73332
006426.jpg,84.7324,115.38028,158.04695,108.169014,120.788734,149.03287,95.54929,182.68546,166.4601,174.27231
006461.jpg,130.94931,113.253456,185.21658,115.6129,172.23962,167.52074,117.97235,186.39632,162.80185,188.75577
006463.jpg,85.65414,112.60151,153.98497,104.90226,106.82707,159.7594,97.20301,184.78195,156.87218,181.89474
006495.jpg,82.91498,121.26316,150.2834,102.60729,119.190285,152.35628,97.4251,184.48584,174.12146,163.7571
006508.jpg,75.57446,117.10638,146.38298,102.80851,95.319145,159.31914,90.55319,189.95744,159.31914,177.70212
006521.jpg,70.80851,101.67375,125.27659,94.41135,78.07092,143.43262,85.33333,177.92908,137.98581,176.11346
006534.jpg,98.957985,129.07564,165.64706,81.7479,154.89076,135.52942,157.04202,193.61345,202.21849,163.4958
006548.jpg,110.04525,103.095024,180.70589,106.57014,152.90498,150.58824,110.04525,179.54752,169.12218,179.54752
006559.jpg,70.2439,104.585365,135.80487,103.02438,87.41463,151.41463,79.60976,182.63414,137.36584,182.63414
006574.jpg,87.34118,104.55126,166.93782,107.56303,124.34286,150.15799,95.51597,185.86891,158.76303,187.15967
006577.jpg,95.86383,96.953186,173.20851,101.31064,137.25957,147.06383,94.77447,171.02979,169.94041,172.11914
006604.jpg,78.09076,103.69076,146.07059,95.08572,98.74286,143.27396,87.556305,178.55463,153.81512,171.6706
006623.jpg,86.93584,101.35837,158.64789,105.76526,105.76526,148.23161,84.93271,181.88419,147.02974,187.09233
006660.jpg,80.0,97.0,154.66667,89.88889,106.666664,141.44444,87.111115,175.22223,151.11111,175.22223
006685.jpg,97.91235,112.19124,176.44623,111.17132,142.78885,157.06773,98.932274,180.52591,166.24701,178.48605
006707.jpg,89.791046,106.98507,166.20895,97.43283,131.82089,154.74626,99.343285,185.31343,162.38806,179.58209
006713.jpg,107.05454,102.399994,172.21817,102.399994,148.94545,153.59999,102.399994,181.52727,172.21817,181.52727
006732.jpg,78.36735,104.48979,151.51021,99.265305,109.71429,146.2857,88.81632,188.08163,151.51021,188.08163
006760.jpg,117.458824,106.16471,179.95294,125.74118,154.35295,167.90588,108.42353,188.23529,150.58824,195.01176
006791.jpg,82.24435,115.83711,151.74661,91.511314,125.10408,148.2715,108.88688,188.81448,176.0724,167.9638
006797.jpg,85.74162,123.71291,144.53587,106.56459,111.46411,159.23445,106.56459,186.18181,158.00957,173.93301
006799.jpg,97.57377,103.86884,169.96721,109.114746,129.04918,143.7377,91.27869,176.26228,169.96721,179.40982
006807.jpg,98.957985,101.109245,172.10085,101.109245,152.7395,150.58824,103.26051,182.85715,163.4958,187.15967
006814.jpg,139.8014,88.14893,163.40425,89.96454,194.2695,119.01418,159.77304,171.66666,185.19148,175.29787
006829.jpg,86.44156,96.41558,156.25974,96.41558,119.68831,142.96104,93.09091,186.18182,162.90909,179.53247
006834.jpg,84.41081,96.86487,159.13513,109.318924,102.4,152.21622,80.25946,172.97298,145.2973,179.89189
006845.jpg,92.85423,110.21017,169.22034,99.79661,136.24406,153.59999,107.60678,179.6339,176.1627,171.82373
006880.jpg,95.81287,104.79532,164.67836,107.789474,127.251465,149.70761,95.81287,179.64912,154.19884,182.64328
006889.jpg,74.56311,111.844666,135.87056,110.187706,87.81877,159.89644,81.19094,184.75081,140.84143,184.75081
006894.jpg,99.93583,104.042786,171.123,108.149734,139.63637,157.43315,99.93583,184.81284,168.38503,184.81284
006902.jpg,102.80315,108.850395,171.33858,102.80315,147.14961,145.13385,106.83465,175.37007,173.35432,173.35432
006904.jpg,103.33945,91.59633,173.79816,98.6422,140.91742,140.91742,100.99082,176.14677,164.40366,180.84402
006908.jpg,94.11765,104.15687,169.41177,102.90196,135.52942,135.52942,95.37255,179.45099,161.88235,183.2157
006924.jpg,106.2924,100.30409,178.15205,113.77778,142.22223,137.73099,88.327484,167.67252,164.67836,178.15205
006935.jpg,83.11688,101.95671,156.25974,97.52381,117.47186,158.4762,87.54978,182.85715,156.25974,186.18182
006947.jpg,72.31638,91.118645,137.40112,91.118645,88.22599,135.9548,82.44068,170.66667,143.18645,166.32768
006969.jpg,74.954956,106.090096,149.90991,106.090096,102.63063,134.91891,79.567566,184.50452,136.07208,186.81082
006976.jpg,76.59016,107.01639,147.93442,107.01639,102.819664,147.93442,83.93442,184.65573,142.68852,185.70491
006991.jpg,84.86957,93.21739,157.21739,104.34783,91.82609,157.21739,75.13044,185.04349,133.56522,196.17392
006997.jpg,81.920006,103.424,160.768,93.184006,118.784004,151.552,96.256004,182.272,168.96,171.00801
007005.jpg,87.69061,107.491714,161.23758,108.90608,117.39227,147.09393,87.69061,181.03868,158.40884,183.86742
007082.jpg,86.90775,106.74539,156.81181,119.02583,115.24723,168.1476,83.12915,180.42804,146.42067,191.76384
007083.jpg,84.09662,105.12077,162.00966,105.12077,121.19807,159.53622,95.22705,186.74396,152.11594,184.27052
007095.jpg,89.04348,107.13044,165.56522,98.78261,134.95653,153.04349,104.34783,189.21739,165.56522,183.65218
007105.jpg,86.34921,107.68255,155.42857,106.66667,116.8254,150.34921,97.52382,182.85715,154.4127,181.84128
007152.jpg,115.40983,102.819664,176.26228,107.01639,167.86884,144.78688,123.80327,184.65573,167.86884,184.65573
007153.jpg,93.34807,98.29835,169.72377,96.88398,137.19337,148.50829,107.491714,186.69614,162.65195,184.5746
007167.jpg,97.01053,102.4,171.1158,98.3579,140.12633,138.77895,106.44211,179.20001,167.07368,173.81053
007178.jpg,100.324326,105.51352,172.97298,110.702705,136.64865,148.75676,96.86487,181.62163,160.86487,186.81082
007185.jpg,87.13084,100.48598,156.514,98.09345,106.27103,131.58878,77.560745,186.61682,146.94392,184.22429
007209.jpg,81.7277,102.15962,131.0047,103.3615,68.50704,129.80283,62.497654,183.88733,109.370895,186.29108
007243.jpg,98.4,99.200005,169.6,108.8,128.0,148.8,88.8,180.8,152.8,190.40001
007280.jpg,70.53061,91.428566,138.44897,91.428566,86.20408,122.775505,67.918365,177.63264,125.38776,177.63264
007285.jpg,77.57576,93.09091,156.25974,116.36364,88.658005,161.80087,69.818184,178.42424,127.445885,200.58875
007296.jpg,92.656715,95.522385,170.02985,102.208954,126.08955,143.28358,86.92537,165.25372,158.56715,173.85074
007300.jpg,122.591545,100.95775,183.88731,100.95775,169.46478,147.83098,111.77464,176.67606,176.67606,180.2817
007312.jpg,89.133606,101.570854,164.79353,101.570854,124.372475,145.10121,96.388664,184.48584,156.50203,184.48584
007317.jpg,103.18769,114.215385,176.44308,115.003075,144.14769,153.6,100.03693,176.44308,172.50461,177.23077
007328.jpg,100.881355,100.881355,170.30508,98.71187,141.01695,152.94916,108.47458,182.23729,167.05084,182.23729
007340.jpg,78.328354,84.0597,154.74626,82.149254,114.62686,124.1791,93.61194,177.67163,162.38806,164.29851
007354.jpg,82.41369,94.3577,158.85536,88.78383,115.856926,142.93002,91.57076,183.53966,155.27217,178.76205
007369.jpg,96.13061,109.71428,164.04897,107.62449,135.83673,155.68979,100.310196,179.72244,161.95918,177.63264
007394.jpg,83.072845,114.5894,154.27815,101.02649,118.6755,158.66887,96.635765,175.62251,167.84106,163.75497
007498.jpg,102.03558,103.85765,172.18506,114.79003,133.01068,156.69751,95.65836,183.11743,153.05338,192.22775
007501.jpg,87.36508,101.58731,162.53969,101.58731,123.936516,140.19049,93.46032,184.8889,156.44446,184.8889
007505.jpg,73.62832,111.00885,143.85841,92.88496,104.21239,151.78761,97.41593,180.1062,161.9823,165.38052
007512.jpg,91.49141,99.408936,167.14777,98.52921,131.07904,145.15465,95.89004,179.46391,166.26805,178.5842
007521.jpg,66.220825,109.82966,104.17666,103.36909,61.375397,156.66878,88.02524,186.5489,116.29022,191.39433
007522.jpg,105.6508,102.60318,178.79366,108.69842,146.28572,156.44446,102.60318,177.77779,166.60318,181.84128
007528.jpg,86.804596,101.51724,163.31035,101.51724,126.52873,151.54022,95.63219,180.96552,157.4253,180.96552
007534.jpg,95.44251,108.8223,167.69337,107.03833,127.55401,151.63763,107.93031,186.4251,159.66551,188.20906
007591.jpg,95.45763,99.79661,162.71187,101.9661,125.830505,149.69492,99.79661,180.0678,154.0339,180.0678
007594.jpg,73.7579,97.01053,141.12633,102.4,95.315796,140.12633,73.7579,177.85265,127.65263,185.93684
007596.jpg,100.341705,105.487434,167.23618,109.34673,129.92964,150.51256,93.909546,168.52261,164.66331,173.66833
007612.jpg,135.61081,88.562164,189.57838,98.24865,186.81082,135.61081,135.61081,177.12433,172.97298,184.04324
007628.jpg,86.34319,107.5503,160.56805,93.91716,136.33136,146.9349,106.03551,189.34912,168.14201,180.26036
007629.jpg,89.80645,107.354836,167.2258,105.29032,131.09677,152.77419,104.258064,181.67741,163.09677,177.54839
007653.jpg,93.3647,122.88,163.23764,92.76235,157.21411,153.59999,130.10823,195.16234,185.5247,166.85176
007727.jpg,114.64734,111.304344,181.42995,128.61836,146.80193,173.14009,105.99033,185.50725,155.45894,196.63768
007729.jpg,100.43077,108.30769,181.16924,118.15385,137.84616,143.75385,98.46154,181.16924,155.56923,185.1077
007752.jpg,96.0,100.8,161.6,97.6,132.8,137.6,96.0,179.2,166.40001,176.0
007849.jpg,75.580956,119.46667,145.47302,97.52381,112.96508,160.1016,95.898415,188.54604,171.47937,167.41588
007897.jpg,86.81739,113.530426,160.27826,113.530426,113.530426,155.82608,91.26956,186.9913,155.82608,191.44347
007950.jpg,133.87155,93.94495,192.58714,96.29357,173.79816,140.91742,129.1743,183.19266,173.79816,187.8899
007981.jpg,80.79734,106.61129,147.13622,102.3588,108.01328,154.2392,90.152824,176.35216,158.19269,169.54817
008024.jpg,89.53005,110.51366,160.87431,109.11475,125.901634,155.27869,99.3224,190.25136,151.08197,191.65027
008034.jpg,109.96206,107.187,175.17616,107.187,155.05692,147.0786,123.14363,188.35773,175.17616,188.35773
008102.jpg,75.57196,104.85609,153.03322,96.35425,108.63469,146.42067,84.0738,182.31735,164.369,171.92621
008206.jpg,104.296295,104.296295,187.73334,108.08889,153.59999,144.11852,106.19259,185.83704,178.25185,187.73334
008238.jpg,100.090225,102.01504,175.1579,127.0376,125.112785,167.45865,84.691734,179.00752,140.51128,198.25565
008243.jpg,62.577778,85.333336,140.8,83.91111,81.066666,129.42223,71.111115,176.35556,129.42223,176.35556
008300.jpg,96.0,112.695656,171.13043,111.30435,134.95653,155.8261,104.34783,192.0,164.17392,190.6087
008333.jpg,83.02703,107.24325,151.06306,96.86487,115.315315,140.6847,96.86487,181.04504,161.44145,175.27928
008380.jpg,121.85714,111.67347,180.63264,107.7551,164.30612,155.42857,119.244896,179.59183,180.63264,173.71428
008439.jpg,73.39249,116.20477,133.67918,113.58361,81.255974,159.01706,75.13993,186.10239,135.42662,186.10239
008514.jpg,129.52382,111.2381,185.90477,91.42857,190.4762,150.85715,146.28572,188.95238,192.0,175.2381
008549.jpg,114.38297,113.567375,183.37589,102.67375,174.29787,153.51064,130.7234,188.00708,188.8227,178.92908
008560.jpg,87.53521,106.366196,159.64789,95.54929,118.1831,153.23944,107.366196,196.50703,168.66197,182.0845
008568.jpg,90.0,113.0,162.0,107.0,128.0,151.0,96.0,189.0,160.0,187.0
008611.jpg,73.14285,105.65079,124.613754,105.65079,81.26984,155.7672,85.33333,173.37566,138.15872,173.37566
008619.jpg,89.26316,107.789474,157.47368,104.42105,119.57895,150.73685,90.10526,173.47368,167.57895,170.10527
008656.jpg,85.87342,108.55696,152.3038,110.177216,103.696205,157.16457,82.63291,174.98735,152.3038,178.22786
008661.jpg,100.22642,96.603775,175.09435,96.603775,152.15094,146.1132,112.30189,182.33963,176.3019,177.50943
008738.jpg,107.24837,107.08497,176.68628,127.1634,134.85622,163.97386,88.00654,179.03268,141.54903,199.11111
008765.jpg,75.29412,111.05882,133.64706,114.82353,86.588234,158.11765,67.76471,180.70589,131.76471,184.4706
008877.jpg,90.35294,109.17647,161.88235,97.882355,129.88235,146.82353,105.411766,186.35294,167.52942,178.82353
008886.jpg,58.715595,96.29357,138.5688,98.6422,68.11009,136.22018,56.36697,190.23853,98.6422,185.54128
008919.jpg,73.66907,97.61151,141.19905,113.57314,78.58034,147.95204,68.7578,170.05276,124.0096,184.17267
008928.jpg,82.76164,107.30959,150.79453,118.53151,96.78905,157.80823,82.76164,184.46028,134.66302,193.5781
008965.jpg,146.69662,107.86517,171.14607,102.11236,197.0337,133.7528,152.44943,185.52809,186.9663,178.33708
008980.jpg,95.37255,102.90196,159.37256,102.90196,125.490204,141.80392,95.37255,186.9804,153.09804,184.4706
008994.jpg,84.56318,106.74368,158.96028,108.59206,114.59927,146.02165,87.79784,184.83754,146.48375,188.5343
009012.jpg,88.57895,98.80702,171.66667,94.31579,131.24562,145.96492,99.80702,184.14035,169.42105,179.64912
009035.jpg,101.60311,90.64591,181.29182,110.56809,145.4319,133.47859,94.63035,167.3463,165.35408,185.27626
009038.jpg,108.23037,98.17801,173.90576,125.319374,132.6911,159.83246,82.42932,168.87958,140.3979,193.34032
009081.jpg,102.51724,103.72414,166.51724,121.37931,117.965515,161.10345,87.06896,178.75862,146.65517,196.41379
009084.jpg,72.67097,102.4,145.34193,85.88387,104.05161,146.99355,95.79355,188.28387,150.29677,178.37419
009087.jpg,78.83587,112.62267,147.70897,99.19458,109.59052,149.87479,91.830795,178.03046,163.73604,163.73604
009097.jpg,79.01905,92.64762,157.0381,92.64762,113.15238,148.72382,81.457146,175.54286,157.0381,175.54286
009102.jpg,121.725494,102.90196,192.0,106.66667,173.17648,158.11765,119.21569,184.4706,174.43138,186.9804
009104.jpg,85.12918,84.51675,159.84688,123.71291,80.8421,144.53587,55.732056,161.07176,122.48804,203.33014
009157.jpg,89.547325,104.296295,164.34567,107.45679,120.09876,156.97119,88.49383,179.09465,155.9177,186.46913
009163.jpg,84.725975,100.213524,156.69751,124.811386,98.39146,149.40926,76.52669,170.36299,133.01068,194.96085
009233.jpg,70.80851,96.226944,132.539,107.12057,78.07092,154.32623,68.992905,187.00708,119.82978,196.0851
009243.jpg,102.399994,120.32,181.76,92.159996,161.28,151.04,117.759995,184.31999,189.44,166.4
009261.jpg,80.90331,108.14796,152.83582,111.6366,103.33031,159.97923,79.74043,174.09993,152.83582,179.91434
009278.jpg,97.03226,92.90322,167.2258,114.58064,114.58064,149.67741,70.19354,157.93549,147.6129,183.74193
009292.jpg,77.799995,102.399994,156.92726,90.76363,115.03636,148.94545,96.41818,181.52727,163.90909,172.21817
009313.jpg,92.64762,99.96191,169.44763,107.27619,125.56191,137.75238,87.77143,180.41905,146.28572,191.39049
009329.jpg,85.333336,107.16279,168.68217,89.30232,134.94574,152.8062,97.24031,178.60464,180.58914,162.72868
009341.jpg,98.13334,108.08889,170.66667,102.4,146.48889,152.17778,115.200005,190.57779,167.82222,180.62222
009344.jpg,71.18049,117.38537,123.629265,108.643906,74.92683,154.84879,83.66829,197.30731,126.12683,189.81464
009345.jpg,92.734695,109.71429,169.79591,107.102036,138.44897,156.7347,101.87755,184.16327,167.18367,182.85713
009379.jpg,90.28019,90.28019,154.58937,100.17391,110.067635,124.90821,80.386475,166.95651,140.9855,181.7971
009382.jpg,93.36471,97.37647,171.6706,97.37647,132.51765,142.55295,96.37647,175.68236,168.65883,175.68236
009391.jpg,86.606964,113.35323,156.65671,108.258705,118.44776,163.02487,100.61691,192.3184,152.83582,188.49751
009407.jpg,76.46753,114.14719,145.17749,101.95671,105.28139,150.71861,84.225105,186.18182,155.15152,171.77489
009424.jpg,121.195114,107.70731,185.19511,120.195114,163.34146,160.78049,110.26829,192.0,164.90244,193.56097
009480.jpg,115.792915,108.11989,174.38692,101.84196,158.34332,119.280655,136.71935,183.45503,182.05994,179.9673
009499.jpg,110.592,107.496,180.22401,105.448006,169.98401,130.024,133.12001,183.272,194.56001,181.22401
009510.jpg,106.666664,104.42105,176.2807,102.17544,149.33333,153.82457,111.1579,178.52632,174.0351,180.77193
009555.jpg,94.53694,105.93103,168.94089,97.10345,144.98029,136.19704,112.192116,186.6404,173.98521,177.8128
009566.jpg,87.31126,111.04636,161.0596,102.569534,132.2384,148.34438,104.2649,189.03311,167.84106,179.7086
009619.jpg,89.600006,106.66667,164.26668,106.66667,131.20001,158.93333,96.00001,179.20001,161.06668,180.26668
009628.jpg,90.55022,105.08297,162.09607,102.84716,127.44105,147.56332,98.37555,178.86462,159.86026,179.98253
009650.jpg,75.80372,103.52622,156.37225,95.72927,111.32318,160.70389,96.5956,186.69374,162.43654,184.09476
009759.jpg,90.53521,109.97183,164.4507,111.77464,126.591545,156.84506,95.94366,189.29578,151.83098,191.09859
009768.jpg,78.36735,96.65306,154.12245,96.65306,104.48979,154.12245,88.81632,180.24489,148.89795,177.63264
009769.jpg,99.945206,98.19178,170.95891,123.61644,119.23288,162.19177,86.79452,175.34247,135.89041,194.63014
009776.jpg,75.48718,132.37607,141.12822,107.213684,108.3077,170.66667,113.77779,198.0171,166.2906,181.60684
009801.jpg,100.17391,104.9441,171.72672,104.9441,146.28572,154.23602,95.40373,173.31677,174.90683,174.90683
009845.jpg,73.56322,116.22988,148.5977,107.4023,108.873566,166.25287,85.333336,183.90805,160.36781,176.55173
009847.jpg,70.91892,112.432434,141.83784,101.18919,90.810814,140.10811,85.62162,189.40541,139.24324,182.4865
009910.jpg,100.29589,106.60822,168.32877,111.517815,130.4548,159.21097,87.671234,166.92603,163.41919,176.74521
009942.jpg,111.19192,115.07071,183.59596,122.828285,152.56566,164.20203,95.676765,174.54546,166.78787,179.71718
009949.jpg,86.990295,115.572815,160.31068,105.631065,123.02913,154.09709,96.93204,178.95146,169.0097,170.25243
009956.jpg,94.37288,110.644066,161.62712,105.22034,134.50847,147.52542,99.79661,184.40678,168.13559,177.8983
009990.jpg,86.81739,106.85217,158.05217,106.85217,122.43478,151.3739,91.26956,182.53912,153.59999,180.31303
009996.jpg,91.53939,96.19394,166.01212,102.399994,127.224236,128.77576,91.53939,178.42424,148.94545,186.18181
010005.jpg,88.69292,100.7874,165.29134,98.77165,126.99213,149.16536,96.755905,187.46457,159.2441,185.44882
